train_times,steps,reward,Q loss,update_QNet_times,G loss,update_G_times,D loss,update_D_times,W_D
512,774.7,-0.028096686858509762,762.7562858963013,73,-5.193955098920398,69,-0.9342519491480974,118,1.104617763052384
516,742.2,-0.023853920287797238,831.9204838943481,74,-4.919032707479265,70,-1.3095029257105977,119,1.4227239087058439
520,742.2,-0.019083929251437405,762.1527405893236,75,-5.151428825183521,71,-0.8627891881720695,119,1.004474440304533
524,742.2,-0.01988841894649062,761.7040574736823,75,-5.14497019253553,71,-0.6673323156382696,119,0.8054786900892145
528,707.6,-0.008500373056848646,758.7047679991949,76,-5.149788112962057,72,-0.7008336904310688,121,0.841888615874544
532,689.2,-0.003673647135200156,692.9315701021467,77,-5.389947750715036,73,-0.2531354594040508,121,0.46954303201465386
536,713.0,-0.01093815079475718,646.2677642634558,78,-5.514710444590402,74,-0.1568757601616543,121,0.3750503633285641
540,714.5,-0.01111837132303884,700.9752018931555,78,-5.3450925279467825,74,-0.40641722627669685,122,0.6160022972390135
544,686.1,0.006212926272508629,713.0131488485185,79,-5.327032839471386,75,-0.21616593549804142,123,0.4219737675486418
548,686.1,0.0067238089068452495,649.397836071953,80,-5.537641756614995,76,0.2855545719190397,123,-0.06260465593486234
552,686.1,0.006823010655279234,653.979549252495,80,-5.532526705047441,76,0.19132799865665023,124,0.029535237570446026
556,718.6,0.003189356415758235,649.9988412701136,80,-5.542002608260465,76,0.12038496915962446,125,0.11172436073737808
560,712.6,-0.000444228313308204,717.7284301002442,80,-5.3122533684212065,76,-0.15822535006147403,126,0.3546952303069294
564,687.9,0.008218645585353943,699.2434009050945,81,-5.357529864009755,76,-0.23004543668481375,127,0.4248927034150958
568,694.0,0.0012221634484596822,645.4215096004425,82,-5.5289603868754735,77,0.08390320327397274,127,0.13943762534638898
572,712.4,-0.003107077082401894,648.7440131017896,83,-5.484372945731939,78,-0.16299802762147547,127,0.3331434177805478
576,702.0,0.005871112323142464,698.1566019503275,84,-5.352525665964744,79,-0.32917593162146397,129,0.48778588012462915
580,702.0,0.0016996365762179555,670.7748409487406,85,-5.418868592983545,80,-0.10332006385499919,129,0.2749463239670401
584,730.4,-0.01346696938200983,664.9290597750345,85,-5.425304663617804,80,-0.27693328649467064,130,0.4548628990544815
588,730.4,-0.007294571987372857,719.4777496522267,86,-5.234106356507601,81,-0.7372928294010583,132,0.8899275315993963
592,730.4,-0.006089763885786503,721.78718891716,86,-5.235038237379055,81,-0.424392382187864,132,0.5803446481155626
596,730.4,-0.005874420594836062,722.7687173900604,86,-5.234557263327368,81,-0.2809253854893271,133,0.42881243399718805
600,736.4,-0.00809399904789258,723.5812736695607,86,-5.23361289114362,81,-0.2514308889688349,133,0.3969588739865958
604,761.1,-0.014713135587149262,742.8446035696664,86,-5.192255397968822,81,-0.35018768629563646,134,0.4965141530632973
608,789.6,-0.02038353139173886,793.981020834605,86,-5.020601609680387,81,-0.6708980328296053,135,0.7852649843659666
612,789.6,-0.021668361618950083,850.5827269134522,87,-4.832810343801975,81,-0.9852641378587578,136,1.0926746264563667
616,765.3,-0.015249635360840608,843.1115674997966,88,-4.848380302058326,82,-1.0822469425888266,137,1.1936575799650615
620,765.3,-0.01098831493890793,807.4336002822149,89,-5.015096205851387,83,-0.8964602410380309,137,1.043990854687161
624,760.3,-0.006962723216301317,808.4135409509569,90,-5.0055754958400644,84,-0.820861600712034,139,0.9764603094591037
628,760.3,-0.011847886076402492,799.4680412695418,91,-5.028094249996014,85,-0.6089579747736231,139,0.7584149667680867
632,741.2,-0.00737621642792353,796.8689032385358,92,-5.0307017339922995,86,-0.9444334107890914,141,1.0949966055546145
636,741.2,-0.012307917460928377,744.6351996930715,93,-5.166022880959534,87,-0.859104462356167,141,1.0155076081172787
640,741.2,-0.011789111565167331,737.3128781446096,93,-5.180453561002701,87,-0.9828478846286786,142,1.1406342043760251
644,726.4,-0.003176476207648979,739.4263981437958,94,-5.183142639452904,88,-0.9833866872098195,144,1.1465176610101755
648,698.0,-1.9475559536284716e-05,703.840441097287,95,-5.283399136716812,89,-0.7438171782924485,144,0.9117466230077375
652,698.0,0.000674257220303795,643.3252867228465,96,-5.480665863740468,90,-0.4274731125103516,144,0.6028392103198001
656,732.7,-0.014682105491476888,648.5318484853384,96,-5.464991925512442,90,-0.383300177093585,145,0.5576324331644007
660,732.7,-0.014222786098933252,718.5823070155827,97,-5.218224186506937,91,-0.9455069773008589,147,1.0887579667451805
664,733.2,-0.0157306603252261,715.7848509608953,98,-5.227775805665788,92,-0.9351593520852692,148,1.077271930232594
668,713.7,-0.012265473070917163,719.8371065012228,99,-5.2174616705478245,93,-0.9971953252913753,149,1.1532938168630857
672,732.8,-0.021353848874942034,670.1576150173225,100,-5.3519036113102025,94,-0.6329852247338582,149,0.7961187231283797
676,732.8,-0.016731883911809586,715.8021220397565,101,-5.224756996498163,95,-0.829591210736389,151,0.9845680588006169
680,732.8,-0.013451100615075168,717.9402503203961,102,-5.226227224534409,96,-0.6253793535061158,152,0.7759570209369917
684,747.6,-0.02199346913186707,713.4414829253765,102,-5.2329344138493035,96,-0.42413187061311036,152,0.5717063045686344
688,776.0,-0.0227928047189248,760.57463665259,103,-5.125865013300369,97,-0.7397493074418231,154,0.8838815019447797
692,776.0,-0.021294236162335545,824.4031391868206,103,-4.928412673604809,97,-0.8722567153970793,154,1.0036143000840339
696,776.0,-0.017150799849171172,826.9606110597863,104,-4.930685846407205,98,-0.8390069173318209,156,0.9717398283136414
700,776.0,-0.020885724259773128,829.376242417615,104,-4.932050243085281,98,-0.6383235857941395,157,0.7520565530577492
704,780.5,-0.021247952643811914,826.5947944602582,105,-4.939501507479936,99,-0.6868977115117405,159,0.7968318836476266
708,800.0,-0.025615916760233382,837.4961387549507,106,-4.912736939004174,100,-0.6716159626206004,160,0.7688262464161273
712,800.0,-0.01856082177636505,883.3889906056723,107,-4.794575851658981,101,-0.8730540272363255,161,0.9570242598652839
716,784.4,-0.014667163541911384,886.779268951416,108,-4.7865716743800375,101,-0.708180263541613,161,0.7941141322255134
720,784.4,-0.016097985189014532,846.631369257609,109,-4.892095660898421,102,-0.6817278525170664,161,0.7813183115588294
724,784.4,-0.016407607728651467,851.225392847697,109,-4.878232291241487,102,-0.7774839166918667,162,0.8789129309190645
728,756.1,-0.00893119858471329,840.247724009196,110,-4.888018383317523,103,-0.6900400124528547,164,0.7912902333339055
732,723.9,-0.0005588863979753493,778.7870735810598,111,-5.07849563896656,104,-0.5509517037241926,164,0.653551190296809
736,723.9,-0.00022735969259960465,711.1091180662427,112,-5.308724148306582,105,-0.13289296191365324,164,0.2893503369414617
740,723.9,-0.001096568321210259,708.765312727701,112,-5.315298396249612,105,-0.08148489933976873,165,0.24200471780602895
744,723.9,-0.004131235536695678,714.1661307513828,112,-5.3030274140172535,105,-0.1907237614965332,166,0.3532023868485103
748,723.9,-0.004877978174022402,710.9761762480055,112,-5.315441873404715,105,-0.3042979037933576,167,0.4656540799330152
752,715.2,0.0018767225021379132,708.9813184090569,113,-5.3040859489639605,106,-0.47396595837546884,169,0.6515270173738874
756,730.8,-0.005472093949677584,682.3481923894922,114,-5.370086368668561,107,-0.3964920599614544,169,0.5790762363729024
760,720.8,-0.006414913083315751,721.3727964137437,115,-5.260184219494613,108,-0.5875816767221695,171,0.7638845939295633
764,720.8,-0.0064255999388180066,690.2533240168931,116,-5.3356670629135285,109,-0.6172761049752606,172,0.7904823655874011
768,749.1,-0.017383975944009356,693.7084766047838,116,-5.336635721340927,109,-0.5943494061959872,173,0.7720293921885037
772,747.5,-0.014945805077157634,750.776294365887,117,-5.159380496490483,110,-0.8438343927812417,175,1.0092315053930359
776,726.8,-0.016780853849831964,750.0764153789835,118,-5.163560734850934,111,-0.8682735521726009,175,1.0074653814510692
780,726.8,-0.01569747773077523,694.7644402219875,119,-5.314950428678475,112,-0.7795425613780964,175,0.9276873993154556
784,726.8,-0.014867478955331147,685.4176041700465,119,-5.335023370822816,112,-0.6421882471838285,176,0.7837062100512642
788,726.8,-0.013541186003347808,684.2821334618351,119,-5.342177575105311,112,-0.6274268498987262,177,0.7721459347946303
792,735.5,-0.02337867014517861,683.9249377729517,119,-5.348857108196168,112,-0.5663817586742281,178,0.6975205089591798
796,735.5,-0.02287009308392863,712.7814478867546,119,-5.279462416230371,112,-0.8656386926772107,179,1.0069041458708898
800,745.5,-0.02426623892589836,713.7893276525831,119,-5.28179419215394,112,-0.9307154477058427,180,1.069537788888765
804,745.5,-0.02388814238566776,741.9771258550976,119,-5.213230936386914,112,-1.0189884906335458,181,1.1581810377845687
808,745.5,-0.02203144317905547,737.9963818365429,119,-5.21455557627022,112,-0.996626144574343,181,1.1384855753656418
812,757.2,-0.02425320471616558,746.6619018815056,120,-5.187224923397499,113,-0.9185850945696735,183,1.0564910208327427
816,777.9,-0.02326366502124257,755.3751556184558,121,-5.1093923553272536,114,-0.9265241840280403,183,1.0378149566164723
820,777.9,-0.02250643968778275,810.3238512802125,121,-4.952670995228821,114,-1.0345950587830697,183,1.1326349167801715
824,768.3,-0.018352207259236412,822.7172722371419,122,-4.920122795303664,115,-1.1806447418111259,185,1.2860535614468431
828,768.3,-0.016864794767994996,801.1742021502871,123,-4.9556302460305615,116,-1.1332114200188697,185,1.240358366312001
832,740.7,-0.009715855007381268,805.2073981290876,124,-4.936856921077376,117,-0.8835748999626084,186,0.9924195409894793
836,735.6,-0.005190976556593826,740.4978783708631,125,-5.1492963826265,118,-0.436711176144189,186,0.5565919649184554
840,735.6,-0.0041922203245479865,722.4363884772677,126,-5.178549187863716,118,-0.3251491964916559,187,0.44325098597692325
844,735.6,-0.0026991984013835413,720.3839515723605,126,-5.178412573852322,118,-0.3531481125550101,188,0.4769897674887068
848,735.6,-0.003724786083858814,733.0837147559541,126,-5.1531422530460835,118,-0.3664715839134958,189,0.48354025433812087
852,757.7,-0.012357149396765185,726.4236775245089,126,-5.1680233561179865,118,-0.4120540270109986,190,0.5307238565254895
856,757.7,-0.015454323491978585,784.9940144640026,126,-5.014383416193904,118,-0.7932760349805396,191,0.9148856033806247
860,757.7,-0.013130735598967875,778.0335380337455,126,-5.025783596255563,118,-0.9068429014417271,192,1.0430740139475376
864,752.5,-0.010664779726431808,776.8602550035534,127,-5.043918356946622,119,-0.9294472337526509,194,1.0728322552565974
868,752.5,-0.013502639099349822,759.6487079995475,128,-5.099492234909776,120,-0.8134607814567263,194,0.9702306312012553
0,800.0,-0.042946903248440825,nan,1,nan,1,nan,1,nan
4,800.0,-0.03721298949682056,3668.7240559895836,2,-9.05619414978557,2,2.868994006431765,2,-2.6652437213394378
8,800.0,-0.03473955145530253,3613.3535097757976,3,-8.905343105395634,2,2.916809202368475,2,-2.7002923675709303
12,800.0,-0.03679551200885598,3670.258249409994,4,-8.886402898364596,3,3.0941386619720745,3,-2.8726771084246816
16,702.8,-0.006469209170232812,3647.515084711711,5,-8.834089063107967,3,2.8653050371600934,4,-2.655840359048711
20,688.5,-0.006013453340323623,4350.74858388265,6,-10.547912806272507,5,4.977110304720699,5,-4.642673782441351
24,663.2857142857143,0.006286354418394484,4258.27959382799,7,-10.595750024473226,6,5.102037783039527,5,-4.809332179894418
28,680.375,0.00041063195515613285,4301.685495794387,7,-10.885545177592173,7,5.636043423476318,5,-5.356301399813127
32,692.3333333333334,-0.0019046465995715678,4204.835009447734,8,-10.623471534086598,7,5.301666565963792,6,-5.038991556882307
36,675.0,0.0071810031448757165,4132.935435598868,9,-10.396434202238364,7,5.036266478431631,7,-4.795194916286096
40,675.0,0.007426622170397594,4152.001152750651,9,-10.573432964086532,8,5.354635345915126,7,-5.116103571973466
44,675.0,0.012535552181670106,4121.388740946451,10,-10.498866561055182,8,5.3296205937345,8,-5.105770163160782
48,675.0,0.012750420523641176,4125.0287960306805,11,-10.450201747152539,8,5.372415422908963,9,-5.162536812380508
52,675.0,0.01299683481477793,4101.171213734944,12,-10.405604191621142,8,5.257472449264542,10,-5.067950329901995
56,723.6,0.00124697108160063,4111.277668609619,13,-10.349060216546059,8,5.3306790841047444,11,-5.15351195205141
60,722.8,0.010701937329286391,3756.289379119872,14,-9.42591516872247,8,4.270522180924761,12,-4.173898946631838
64,751.0,0.0006727955031587865,3758.231367238362,14,-9.35911977191766,9,4.252144282236092,12,-4.135859903152342
68,751.0,-0.003082998944926395,3665.500001729329,15,-8.913841100533803,9,3.6200675296922284,13,-3.5167766150721795
72,747.1,-0.004432422621742374,3671.541134033203,16,-8.830857448776564,9,3.45279842727602,14,-3.360710520733286
76,775.2,-0.015368122846639323,3678.071524565725,17,-8.811531228308727,9,3.402568086962026,15,-3.3132645632953754
80,775.2,-0.011250232017992145,3618.1666191193553,18,-8.386742525449908,10,2.8345894458671785,17,-2.760842700547441
84,775.2,-0.015450640315228642,3639.3375835765496,19,-8.345675593433958,10,2.8795871953096204,17,-2.7897563156947145
88,774.9,-0.01742424997616412,3641.7750218293163,20,-8.290741591802751,10,2.81399412576411,18,-2.7288557594813883
92,774.9,-0.014073898716300081,3652.626378335664,21,-8.231647666777024,11,2.8216365888178414,20,-2.7311473003822546
96,774.9,-0.01675481774573829,3650.2897327261257,21,-8.173013405155652,11,2.8254905855988532,20,-2.7282616257135714
100,794.0,-0.029000645946298607,3657.0527216177275,21,-8.128444259184779,11,2.7822454314018357,21,-2.6744152481156567
104,759.4,-0.017651693967392544,3627.2358617747914,22,-7.867613906812187,11,2.379365072407139,22,-2.2886232042884584
108,759.4,-0.013222280906584205,3753.7952006986548,22,-8.213575922741864,12,2.8592395972818996,22,-2.716591679137334
112,764.5,-0.014536518388153901,3736.9516540474497,23,-8.157256150206962,12,2.8513554687067377,23,-2.7023329808460854
116,764.5,-0.014590206746837076,3733.0613887387235,24,-8.056547624014673,12,2.7376938262265105,24,-2.5837194193639452
120,764.5,-0.01796684216272406,3722.4634889584495,25,-7.977271575539831,12,2.6054605074055006,25,-2.446815514687508
124,763.1,-0.019466633973441505,3703.150526922316,26,-7.893230094323083,12,2.4616337650330253,26,-2.3175846830909217
128,763.4,-0.017320028226654263,3700.034047938756,27,-7.84174424523399,12,2.295085440353483,27,-2.145320622348596
132,763.4,-0.01879085622543384,3687.569075302851,28,-7.754370625624581,12,2.226430374821537,28,-2.077758978761378
136,763.4,-0.02105806614487492,3691.7730518450053,28,-7.690503141425904,12,2.177158128173083,28,-2.0301790798278083
140,753.8,-0.018263015884508085,3697.895918666294,29,-7.60499687937517,13,2.025613915094374,30,-1.8855299390592275
144,789.0,-0.03298176094453352,3694.6700763349,30,-7.614802491836906,14,2.2468670857922395,30,-2.1034127398478177
148,789.0,-0.030384721106983887,3566.4543174281266,31,-7.123411608103551,15,1.6562992303907127,32,-1.5600255768076337
152,756.0,-0.02184348707587433,3598.0634069870457,32,-7.045692177974816,16,1.6982319619571982,34,-1.5945655451127978
156,756.0,-0.024247368787415048,3741.9084943109156,32,-7.374171393051808,17,2.275495494018446,34,-2.1013935725939223
160,756.0,-0.024351958000484713,3731.7583766147895,33,-7.312738930452264,17,2.172126876236387,35,-1.9908744199460031
164,757.4,-0.02328591408423844,3758.319340868533,34,-7.2558891236137,17,2.098472303145133,36,-1.919766321849685
168,757.4,-0.028384010822315797,3758.1160948154734,35,-7.17313297384487,17,2.1304144502661737,37,-1.9453853369141896
172,711.6,-0.0048321935544669735,3766.77145095561,36,-7.119392840665313,17,2.1344082560517332,38,-1.9211264794454255
176,711.6,0.00017790431365135245,4094.78543323507,36,-7.641404603721432,18,2.841273937921436,38,-2.560665456108115
180,675.0,0.013192489937474497,4082.7778871535256,37,-7.590712742144928,18,2.9406589262867167,39,-2.6315252373468825
184,675.0,0.015386064497983807,4391.881820447649,37,-7.992835810752142,19,3.4071161447422624,39,-3.0086378547889843
188,634.1,0.024145028440394074,4395.451140261695,38,-7.960780637765689,19,3.393337553301685,40,-3.000321243671198
192,667.1,0.016196778370401097,4613.035285260882,38,-8.393042185543075,20,4.008619746852319,40,-3.524173394409437
196,630.3,0.03474810501091969,4462.287966746013,39,-7.948683658308452,20,3.392521319024213,41,-2.980342884315385
200,630.3,0.03310023375493722,4634.375525848389,39,-8.317879560656017,21,4.128873641814467,41,-3.622917805598842
204,630.3,0.032191699767268614,4628.172816192626,40,-8.275467866394255,21,4.073490944488336,42,-3.552402754247189
208,630.3,0.034756139914686957,4614.4300106099445,41,-8.247845580908988,21,4.055152242600867,43,-3.5395895553496155
212,676.1,0.011446056967767522,4613.256053293864,42,-8.195208593110243,21,3.939898167901,44,-3.443814416150252
216,668.5,0.009804763961951216,4268.571669657389,43,-7.573705518278809,21,3.0553299236063483,45,-2.6318760800759
220,714.7,-0.007113929228737534,4266.605773938728,44,-7.598184199829895,21,3.0998631220752246,46,-2.698016501527242
224,714.7,-0.009993677533465977,3978.3435050178296,45,-6.997204681403106,21,2.283398648721526,47,-1.9699105733512627
228,755.6,-0.023779695843188828,3970.641355969977,46,-6.916239764458604,21,2.1852487310411695,48,-1.8678405697688913
232,726.2,-0.013734581087153423,3728.0413435594955,47,-6.378737291196982,21,1.4205101551292958,49,-1.1974479119193673
236,763.0,-0.032616127728651176,3810.8096407294993,47,-6.608590890750999,22,1.8927697340600127,49,-1.5739825573632384
240,763.0,-0.032005668075717024,3646.0534504422276,48,-6.137718513395105,22,1.2239872769943474,50,-0.9967657942973174
244,763.0,-0.03050443107690649,3652.7809133125074,49,-6.07470331303184,22,1.2826549627605346,51,-1.0529474357832733
248,754.9,-0.028727550311944405,3678.174297610197,50,-5.998482816536275,23,1.2714865755030405,53,-1.0378391666613616
252,754.9,-0.03343400348191881,3696.4847538757326,50,-6.000497547497309,23,1.2851490436068922,54,-1.0506798875460892
256,731.2,-0.031512102088250095,3691.740914306641,51,-5.933830633636935,23,1.230244633037248,55,-0.9833387524018555
260,731.2,-0.03130685453523736,3797.346814995308,51,-6.080836450505309,24,1.4915584378245939,55,-1.1314677552536967
264,725.0,-0.02911178457848776,3783.7018030934523,52,-6.023416610838359,24,1.4858778304856404,56,-1.1293154500745248
268,725.0,-0.028662369112460024,3789.3408295457184,53,-6.008703840208948,24,1.5044602027302576,57,-1.142031112882654
272,754.4,-0.03730411353355875,3797.1484228277827,54,-5.940428868200614,24,1.5367351186813545,58,-1.1795517733095355
276,754.4,-0.03547507003058105,3734.9816930914544,55,-5.556703179889771,24,0.9176969692387423,59,-0.6363460582370022
280,754.4,-0.03468718578947204,3736.35179644432,56,-5.471127088017449,24,0.8702169188947222,60,-0.590725813429335
284,754.4,-0.0379959541680476,3728.630337653222,57,-5.391211945130282,24,0.8473825899097251,61,-0.5568033743111086
288,762.5,-0.04041791680526624,3719.2069897731767,58,-5.316429871135805,24,0.7302061793342243,62,-0.42039923491158004
292,762.5,-0.03654923101225464,3691.8271100864163,59,-5.173593142353439,24,0.6486484349482864,63,-0.34103740090931645
296,791.0,-0.04032835349494004,3699.468259174959,60,-5.091167800515503,24,0.7344319347188771,63,-0.42705430639921155
300,791.0,-0.040735490361026486,3593.221183180375,60,-4.7444512095565745,24,0.22284226853489839,64,-0.03021285432005172
304,797.2,-0.03896678542119175,3596.731959547563,61,-4.6552998640320515,24,0.19308265262114052,65,0.011063490287222033
308,797.2,-0.03285937946156965,3580.579034779867,62,-4.540606591602167,24,0.1457233159368237,66,0.07179314951101937
312,797.2,-0.031107022368617527,3580.3416406758624,63,-4.464494238462713,24,0.2128100810717377,66,0.01940649413400226
316,797.2,-0.030547944939261006,3548.9220883178714,64,-4.412261974977123,24,0.2566282612745029,67,-0.04049704343080519
320,768.8,-0.018962642067647594,3550.6497802734375,65,-4.352848758134577,25,0.26061421920260824,68,-0.026442185872130895
324,754.2,-0.012236476839982366,3626.853367665609,66,-4.525750817855199,27,0.5742547081537648,69,-0.26556571925679834
328,754.2,-0.007083765111238137,3648.9184178771975,67,-4.583417737119728,29,0.7206330847694123,70,-0.4093339495559533
332,753.2,-0.006466290609408704,3655.4556868591308,68,-4.5287487600909335,29,0.709507595393341,71,-0.4000753334197732
336,756.0,-0.00820427817054829,3640.9482629496256,69,-4.479905728134844,29,0.5275010511802198,72,-0.21405395778020217
340,756.0,-0.009221721665412625,3623.815758473714,70,-4.385480670101113,29,0.4971731752245686,73,-0.16591979338394264
344,756.0,-0.007775882182776403,3624.156828318278,71,-4.34168234033717,29,0.4221903237474617,74,-0.10721472583214435
348,756.0,-0.013719487757665952,3635.8698553568524,72,-4.251732039749623,29,0.4061580673027524,75,-0.10370607406232077
352,756.0,-0.016466267674148834,3648.7871085713705,72,-4.179078543815348,29,0.2201316972052833,76,0.06805011664496534
356,756.0,-0.01727221604241358,3668.318456583659,73,-4.100845948325263,29,0.10990777693939813,77,0.18466477127207656
360,734.1,-0.01856388066438433,3673.4485808410654,74,-4.024024081859324,29,-0.03946130477132588,78,0.30568087128798166
364,715.7,-0.007843912708331511,3962.9767992248535,75,-3.9232957260145085,31,0.039744888839699934,79,0.4345522791445255
368,715.7,-0.011047567477386949,4065.2912239946645,75,-3.9223428104368465,32,0.21633390777406186,79,0.3927650420509634
372,716.7,-0.009897534747544583,4068.327134944371,76,-3.8288678362019475,32,0.22155081351880818,80,0.39110572258394866
376,716.7,-0.008756269410659314,4096.32744683402,77,-3.759047780174112,32,0.2614930752672379,81,0.38754705925546
380,716.7,-0.005265632538207287,4104.328330419632,78,-3.701973628406487,32,0.18167601851718718,82,0.45342854901911733
384,695.2,-0.0013297675417961736,4102.505692785354,79,-3.621301242283412,32,0.1498093300240136,83,0.49060399126438875
388,695.2,-0.00045048729430824803,4164.407178279331,79,-3.7215760742782287,33,0.2938406880682632,83,0.41009130950090744
392,654.5,0.015366426682864342,4151.471414526077,80,-3.676413877655274,33,0.25566919507577673,84,0.45594906812228225
396,653.0,0.017150673629848897,4373.505132787795,80,-3.7944070619171257,34,0.7731342413438368,84,0.17651275050624338
400,686.3,0.009682227010962002,4350.302400498163,81,-3.766798744283656,34,0.8581574675626005,85,0.10961947449694869
404,719.3,-0.00289011056015714,4003.4892084273074,82,-3.6280211210408537,35,0.43536184846723536,86,0.26022041370234794
408,719.3,0.0002458057971820115,3876.2485562811953,83,-3.385520543102865,35,0.05183248137749077,87,0.48794894711838827
412,719.3,-0.0029614660268915466,3874.0544256252715,84,-3.3570146763766253,35,0.015687385796508923,88,0.519971004575491
416,719.3,-0.0036468288818134694,3861.3075244818783,85,-3.304739219722925,35,-0.07553048073723741,89,0.5659311183790365
420,719.3,-0.005409248278208765,3858.949341193305,86,-3.256626695422111,35,-0.08014002700435452,90,0.5774110057122177
424,740.8,-0.012210393408733707,3851.8745818752714,87,-3.20394588455006,35,-0.048093947287373,91,0.568768070836862
428,740.8,-0.012087678960047421,3788.550651312934,88,-3.003373546070523,35,-0.3497668947372586,92,0.8006249053886643
432,781.5,-0.02578771973403022,3783.16556286282,89,-2.9510089008344544,35,-0.4171244064708136,93,0.8664559198198496
436,783.0,-0.025670752735500714,3551.2606454637316,90,-2.7187439873814583,35,-0.9525417954278076,94,1.172490812683547
440,800.0,-0.028676469835731428,3557.7917910936144,91,-2.6236224425335726,35,-1.0809745439442082,95,1.2840544216941905
444,800.0,-0.031112048728987606,3552.898633880615,92,-2.420047217524714,36,-1.1920698078442364,96,1.380414050767819
448,800.0,-0.03095007331836951,3571.4720720926916,93,-2.3415239452487895,37,-1.2367531178425997,97,1.4298196022046938
452,800.0,-0.030852886615317727,3575.075708262126,94,-2.258016408814324,38,-1.3579064720413752,99,1.548310766634014
456,800.0,-0.030038672916439486,3569.688255259196,95,-2.197511750128535,38,-1.3481621000243145,99,1.534430118335618
460,767.5,-0.019490070070438133,3587.328405507406,96,-2.1159010683496797,39,-1.426376881979199,101,1.59670379774438
464,767.5,-0.016708850935160384,3693.939718620664,97,-2.1486847341178903,41,-1.3124922431232262,102,1.5064563123219543
468,748.9,-0.004684425957833231,3697.0917905607685,98,-2.0808913316282016,41,-1.3602457378890425,103,1.552572335385614
472,748.9,-0.00882304399999181,3740.3895107790026,98,-2.0724365772314806,42,-1.2744000102554953,103,1.4695240231079083
476,722.7,-0.004348451147130984,3736.343298722524,99,-2.0250142587398097,42,-1.3322917809250652,104,1.5074243464955577
480,722.7,-0.0023897899227733077,3806.6760154990543,99,-2.0605892266920476,43,-1.286662185657375,104,1.4880563583362985
484,722.7,-0.0028909424147450557,3787.0405272178045,100,-2.048096356980463,43,-1.4201340711713033,105,1.5994744081850405
488,722.7,-0.004841596698785447,3752.042432023306,101,-2.0324716642341287,43,-1.5081840664320307,106,1.6728478214531033
492,722.7,-0.0045278895553912905,3743.1628506227526,102,-1.9934665605682067,43,-1.5308742186257605,107,1.6970785559437893
496,722.7,-0.004384541363355225,3735.5774677797353,103,-1.9447619265408587,43,-1.6455090215767207,108,1.8079507958944199
500,755.2,-0.012947881499294031,3712.7452781435045,104,-1.9076760370954478,43,-1.6789140771046065,109,1.8418405613192803
504,755.2,-0.013827668559295764,3602.246467064751,105,-1.7625777682220491,43,-1.9241993172863432,110,2.0347778753411987
508,773.8,-0.026460064917017807,3595.106385582818,106,-1.7111535805001576,43,-1.8726962694218727,110,1.9841887038670205
512,724.3,-0.009501980306217933,3557.829590098064,107,-1.597399612650689,44,-2.0840425935687703,112,2.1815009218619927
516,733.5,-0.009344683174484048,3953.467054392497,108,-1.363523252717116,45,-2.2401766520045285,114,2.4031475973791543
520,733.5,-0.011149708470497557,3930.99916027493,108,-1.2721098366797108,46,-2.3779498834400954,115,2.517840783314573
524,733.5,-0.009327110239522847,3937.9289648607037,109,-1.2051251192249492,46,-2.4380261262164757,116,2.5776605028245188
528,733.5,-0.010215276121917005,3954.157807125516,110,-1.1250216380779252,46,-2.3710933111059584,116,2.515143893621862
532,733.5,-0.007159740612623551,3952.2727725897903,111,-1.0844657196128673,46,-2.3939590994837796,116,2.535447156060901
536,733.5,-0.006862029946036445,3956.8930416022404,112,-1.0355975090198357,47,-2.420371983679425,117,2.5679838803203574
540,733.5,-0.010302759229637108,3967.1373960537376,113,-0.9846759562673805,47,-2.429420154118496,118,2.5780356488749385
544,733.5,-0.011559680713809537,3982.242081519233,114,-0.9536053260046714,48,-2.4148384790070767,118,2.5643567244418795
548,733.5,-0.010347824157812907,3999.6309062872997,115,-0.9187111361814594,48,-2.538928359594817,119,2.6852204002564153
552,782.6,-0.024542245756159216,3997.7937178717716,116,-0.8858189821536481,48,-2.5045555518453737,120,2.656825637233754
556,799.6,-0.029048971469668818,3617.8958415900333,117,-1.007803315507179,49,-2.3081872839977344,121,2.3965752855729727
560,798.5,-0.029120122690461287,3593.401791941325,118,-0.9254015157413151,50,-2.316860389262438,123,2.4034879171310197
564,798.5,-0.02892983154879921,3600.440783131917,119,-0.8856765623928773,51,-2.3080615240997737,125,2.3958205407485367
568,798.5,-0.029439838625980645,3608.7478787740074,119,-0.8305771783822113,51,-2.4271458165337227,126,2.5114482317202618
572,766.2,-0.01614249587269164,3602.847840067546,120,-0.7949514939397988,51,-2.516262230768593,127,2.603747484783332
576,740.9,-0.009375384839007675,3720.1912864176434,121,-0.7063045955300036,52,-2.492644432167715,128,2.596474420605671
580,728.9,-0.0035784701811781413,3800.5522631835934,122,-0.6610088577065321,53,-2.5666897114752127,130,2.6775059980934572
584,728.9,-0.0035952435052805606,3817.004561665852,123,-0.6233811628700249,53,-2.704889953105489,131,2.8164231714823886
588,728.9,-0.0016435069365505993,3803.151356506348,124,-0.5739313324505375,53,-2.7290418692534226,132,2.845676115673686
592,729.3,-0.0024955612899462735,3796.607955729167,125,-0.5282043290589123,53,-2.7380379234027594,133,2.854229035200581
596,729.3,-0.0045040827919260494,3804.6726843261713,126,-0.47968032160936475,53,-2.902667404329493,134,3.020093089860583
600,730.4,-0.003742939208136793,3782.435538228353,127,-0.43976304603592736,53,-3.0265017033772814,135,3.148126393677696
